fact_purchased_orders_link_to_ops,fact_purchased_orders_exposed_order_id,fact_purchased_orders_order_id,dim_users_link_to_ops,dim_users_user_id,fact_purchased_orders_purchased_date,dim_users_created_date,fact_purchased_items_total_base_revenue_excluding_refund,fact_purchased_items_total_estimated_cost
https://ops.curated.com/orders/AgAAACkA8NuRX2xyRp6LKf_VZaZhog,27803-74189,urn:order:f0db915f-6c72-469e-8b29-ffd565a661a2,https://ops.curated.com/consumers/AgAAAAEADRAjvfyNQqOXl3cYig_TIg,urn:user:0d1023bd-fc8d-42a3-9797-77188a0fd322,2022-12-17,2022-12-17,599.99,351
https://ops.curated.com/orders/AgAAACkAVjEzwdvxTd2n05u5NmqB7w,89756-90344,urn:order:563133c1-dbf1-4ddd-a7d3-9bb9366a81ef,https://ops.curated.com/consumers/AgAAAAEAL4eT9TQFQxCHlt8ahjqD1w,urn:user:2f8793f5-3405-4310-8796-df1a863a83d7,2022-12-02,2022-12-02,599.99,526.71
https://ops.curated.com/orders/AgAAACkAYa6dosDmTVGpU5TnYmgfNg,87280-68396,urn:order:61ae9da2-c0e6-4d51-a953-94e762681f36,https://ops.curated.com/consumers/AgAAAAEA3bXdyCWyTVKF9Z1quElXyQ,urn:user:ddb5ddc8-25b2-4d52-85f5-9d6ab84957c9,2022-11-28,2021-11-13,599.99,432
https://ops.curated.com/orders/AgAAACkAz6Ng8TVRRrWmIRECUJSfqg,35800-54889,urn:order:cfa360f1-3551-46b5-a621-110250949faa,https://ops.curated.com/consumers/AgAAAAEA9i7zLFiRTI6z7jOc88GvgA,urn:user:f62ef32c-5891-4c8e-b3ee-339cf3c1af80,2022-11-30,2022-11-29,599.99,339.99
https://ops.curated.com/orders/AgAAACkAIfb9JvtSTAuK7iXa-cAjxQ,54309-31976,urn:order:21f6fd26-fb52-4c0b-8aee-25daf9c023c5,https://ops.curated.com/consumers/AgAAAAEAlOl9SbWSR7GkNRrIqjJ6RQ,urn:user:94e97d49-b592-47b1-a435-1ac8aa327a45,2022-12-10,2022-12-10,599.98,413.98
https://ops.curated.com/orders/AgAAACkAPQe7FoN4RzSKcMslsENMqw,46717-39158,urn:order:3d07bb16-8378-4734-8a70-cb25b0434cab,https://ops.curated.com/consumers/AgAAAAEAS3GOzzTIQJGzxRXtIfQAcg,urn:user:4b718ecf-34c8-4091-b3c5-15ed21f40072,2022-12-16,2022-02-07,599.98,323.99
https://ops.curated.com/orders/AgAAACkAD0B2jzLbTdet83aN481-0g,42078-03461,urn:order:0f40768f-32db-4dd7-adf3-768de3cd7ed2,https://ops.curated.com/consumers/AgAAAAEAOj9UIEW1Qm6xCGMF8Zhl1w,urn:user:3a3f5420-45b5-426e-b108-6305f19865d7,2022-12-25,2022-12-25,599.98,509.98
https://ops.curated.com/orders/AgAAACkAlZJPa6AsRUC5TxrdGpx8HQ,45871-95819,urn:order:95924f6b-a02c-4540-b94f-1add1a9c7c1d,https://ops.curated.com/consumers/AgAAAAEAcCU5h5pcRACqAEiuLiGSlg,urn:user:70253987-9a5c-4400-aa00-48ae2e219296,2022-12-03,2021-11-20,599.98,509.9815
https://ops.curated.com/orders/AgAAACkAZU-V4KTYQaylv8M31-ctvg,34020-28871,urn:order:654f95e0-a4d8-41ac-a5bf-c337d7e72dbe,https://ops.curated.com/consumers/AgAAAAEA4JdjLqSHS5m3i7IhJBKqag,urn:user:e097632e-a487-4b99-b78b-b2212412aa6a,2022-12-28,2022-12-28,599.97,509.97
https://ops.curated.com/orders/AgAAACkAsP5LTyxiTGG9QSbuqnWssw,33127-08294,urn:order:b0fe4b4f-2c62-4c61-bd41-26eeaa75acb3,https://ops.curated.com/consumers/AgAAAAEAmmzPPEQmSAycCEMB7YfwxA,urn:user:9a6ccf3c-4426-480c-9c08-4301ed87f0c4,2022-11-28,2022-11-13,599.96,373.67
https://ops.curated.com/orders/AgAAACkAscr-8oYgTIWGMv8Z1lEutQ,45778-04854,urn:order:b1cafef2-8620-4c85-8632-ff19d6512eb5,https://ops.curated.com/consumers/AgAAAAEAZ4GQ-_DjTkScbZ8DZIVwgA,urn:user:678190fb-f0e3-4e44-9c6d-9f0364857080,2022-11-28,2020-02-21,599.96,393.9
https://ops.curated.com/orders/AgAAACkAMmRwUOfgS7ShW17BY-0rJA,21323-60773,urn:order:32647050-e7e0-4bb4-a15b-5ec163ed2b24,https://ops.curated.com/consumers/AgAAAAEA887EkfRnRLWD-xqOKdmF0w,urn:user:f3cec491-f467-44b5-83fb-1a8e29d985d3,2022-12-23,2022-12-23,599.96,509.97
https://ops.curated.com/orders/AgAAACkAWMQEbkedTympY-lx-dZbJw,51946-05647,urn:order:58c4046e-479d-4f29-a963-e971f9d65b27,https://ops.curated.com/consumers/AgAAAAEAQh1szW1CQIOD9wB4SkU2aw,urn:user:421d6ccd-6d42-4083-83f7-00784a45366b,2022-11-28,2022-10-21,599.96,368.16
https://ops.curated.com/orders/AgAAACkAvwbhucGyQ7S83OE8DyjIaQ,94205-17915,urn:order:bf06e1b9-c1b2-43b4-bcdc-e13c0f28c869,https://ops.curated.com/consumers/AgAAAAEACjQzVkP9T4y_I0kh0YUURA,urn:user:0a343356-43fd-4f8c-bf23-4921d1851444,2022-12-19,2022-10-28,599.95,539.96
https://ops.curated.com/orders/AgAAACkAHITrWNr1TyKy9Dj354JuIg,31264-23250,urn:order:1c84eb58-daf5-4f22-b2f4-38f7e7826e22,https://ops.curated.com/consumers/AgAAAAEA_msGcr2cTeudk_0oYJNMxQ,urn:user:fe6b0672-bd9c-4deb-9d93-fd2860934cc5,2022-12-20,2019-03-14,599.95,576.9
https://ops.curated.com/orders/AgAAACkAxmXkFJr6Q9y8LHjHk1v-Ww,12555-77033,urn:order:c665e414-9afa-43dc-bc2c-78c7935bfe5b,https://ops.curated.com/consumers/AgAAAAEAYCUt9lD7RMWSSoqTXcBAKQ,urn:user:60252df6-50fb-44c5-924a-8a935dc04029,2022-12-14,2022-10-05,599.95,509.96
https://ops.curated.com/orders/AgAAACkAKN3JmwWsRk6C3tTF0TnbRw,58448-55266,urn:order:28ddc99b-05ac-464e-82de-d4c5d139db47,https://ops.curated.com/consumers/AgAAAAEAS-V6nMpDQneJvbQH2EFJqw,urn:user:4be57a9c-ca43-4277-89bd-b407d84149ab,2022-12-19,2022-12-13,599.95,304.94
https://ops.curated.com/orders/AgAAACkA7rkGfdlSSnubsuGlLW6mxA,00157-06485,urn:order:eeb9067d-d952-4a7b-9bb2-e1a52d6ea6c4,https://ops.curated.com/consumers/AgAAAAEAHgHzP0ijR3GSG3M1QNwNcQ,urn:user:1e01f33f-48a3-4771-921b-733540dc0d71,2022-12-10,2021-11-16,599.95,332.12
https://ops.curated.com/orders/AgAAACkA96jlUtjDRCu_J1kEo_9eIA,39624-07307,urn:order:f7a8e552-d8c3-442b-bf27-5904a3ff5e20,https://ops.curated.com/consumers/AgAAAAEAoEoNfPvZQKSjuJgzvGHgjg,urn:user:a04a0d7c-fbd9-40a4-a3b8-9833bc61e08e,2022-12-15,2021-11-24,599.95,352.8
https://ops.curated.com/orders/AgAAACkAJMHGuZ0iQdKj7PtXlMMQxw,84989-20538,urn:order:24c1c6b9-9d22-41d2-a3ec-fb5794c310c7,https://ops.curated.com/consumers/AgAAAAEApGrmLKsMRrKzdWEcQi_wFA,urn:user:a46ae62c-ab0c-46b2-b375-611c422ff014,2022-12-14,2021-09-08,599.95,509.96
https://ops.curated.com/orders/AgAAACkAAPVPGcfSS1WKzIm6EV43Ow,25699-73136,urn:order:00f54f19-c7d2-4b55-8acc-89ba115e373b,https://ops.curated.com/consumers/AgAAAAEAP6OGUoaoRCKpIG0L7C6rlw,urn:user:3fa38652-86a8-4422-a920-6d0bec2eab97,2022-11-29,2022-11-29,599.95,498
https://ops.curated.com/orders/AgAAACkAwHNw5zMFTWOIsFgDgacvFA,62026-69357,urn:order:c07370e7-3305-4d63-88b0-580381a72f14,https://ops.curated.com/consumers/AgAAAAEASd_rqOS8T_CIY83oc02B7w,urn:user:49dfeba8-e4bc-4ff0-8863-cde8734d81ef,2022-11-28,2021-02-17,599.95,359.99
https://ops.curated.com/orders/AgAAACkAfZ9_NVNbQJumNZM27-PWwQ,57941-53814,urn:order:7d9f7f35-535b-409b-a635-9336efe3d6c1,https://ops.curated.com/consumers/AgAAAAEAF_hrfzGxT0qdFnU_73p7sw,urn:user:17f86b7f-31b1-4f4a-9d16-753fef7a7bb3,2022-12-24,2022-10-31,599.95,509.96
https://ops.curated.com/orders/AgAAACkAbQML1UMIToyxluHGsjiKqg,93437-23588,urn:order:6d030bd5-4308-4e8c-b196-e1c6b2388aaa,https://ops.curated.com/consumers/AgAAAAEACUbE5I1HQwqAYJiL-IHT2Q,urn:user:0946c4e4-8d47-430a-8060-988bf881d3d9,2022-12-30,2022-12-29,599.95,386
https://ops.curated.com/orders/AgAAACkAnXxUjNFqQmuFl7sDwoVrNg,41728-19024,urn:order:9d7c548c-d16a-426b-8597-bb03c2856b36,https://ops.curated.com/consumers/AgAAAAEA8N8FDpA1T_yhfxoEsISpyQ,urn:user:f0df050e-9035-4ffc-a17f-1a04b084a9c9,2022-12-20,2022-12-20,599.95,291.06
https://ops.curated.com/orders/AgAAACkAvtIG4W5vTT6XrL93UuQI4w,70792-85172,urn:order:bed206e1-6e6f-4d3e-97ac-bf7752e408e3,https://ops.curated.com/consumers/AgAAAAEANRhMtz9fQJq0pWEqjtzoFg,urn:user:35184cb7-3f5f-409a-b4a5-612a8edce816,2022-12-10,2022-12-10,599.95,509.96
https://ops.curated.com/orders/AgAAACkAL-lAEnrXQdmH2-Exe5nXGw,28630-73032,urn:order:2fe94012-7ad7-41d9-87db-e1317b99d71b,https://ops.curated.com/consumers/AgAAAAEA_CQ9lDMQTU67rOKb8M7rug,urn:user:fc243d94-3310-4d4e-bbac-e29bf0ceebba,2022-12-01,2022-12-01,599.95,498
https://ops.curated.com/orders/AgAAACkAoH8K35NZQ-KuPY7B795mWw,12318-44200,urn:order:a07f0adf-9359-43e2-ae3d-8ec1efde665b,https://ops.curated.com/consumers/AgAAAAEADlO8WZtpQZKlCwm80ynU0g,urn:user:0e53bc59-9b69-4192-a50b-09bcd329d4d2,2022-12-24,2022-12-24,599.95,250.9
https://ops.curated.com/orders/AgAAACkASXJCDuAUQVCMoNyD8840yA,34988-39269,urn:order:4972420e-e014-4150-8ca0-dc83f3ce34c8,https://ops.curated.com/consumers/AgAAAAEAoNvaqDJ5QMqqk-PkNw28BA,urn:user:a0dbdaa8-3279-40ca-aa93-e3e4370dbc04,2022-12-08,2022-11-30,599.95,323.25
https://ops.curated.com/orders/AgAAACkAShVHCjLQTGOZ0JMeGUVsDQ,65823-18040,urn:order:4a15470a-32d0-4c63-99d0-931e19456c0d,https://ops.curated.com/consumers/AgAAAAEAAFxI10ZoS3iN_Ah1u0swiw,urn:user:005c48d7-4668-4b78-8dfc-0875bb4b308b,2022-12-07,2022-12-07,599.95,320.37
https://ops.curated.com/orders/AgAAACkAhQeglGilQpumwYWp3RnCAQ,56008-91774,urn:order:8507a094-68a5-429b-a6c1-85a9dd19c201,https://ops.curated.com/consumers/AgAAAAEAgpFfR8FsRtyOrriIpaeG7A,urn:user:82915f47-c16c-46dc-8eae-b888a5a786ec,2022-12-17,2021-09-14,599.95,509.9575
https://ops.curated.com/orders/AgAAACkAtUIc_5M1T2SVCoErHDeRlQ,91587-31547,urn:order:b5421cff-9335-4f64-950a-812b1c379195,https://ops.curated.com/consumers/AgAAAAEAyTmVWdz1R0GDdaV6TWS5Hg,urn:user:c9399559-dcf5-4741-8375-a57a4d64b91e,2022-12-02,2022-12-01,599.95,509.9575
https://ops.curated.com/orders/AgAAACkAriM1Y-oJTtqHhcv-fk-lEA,63984-21818,urn:order:ae233563-ea09-4eda-8785-cbfe7e4fa510,https://ops.curated.com/consumers/AgAAAAEAeqJY2aWSRly5iSVf7ay-uw,urn:user:7aa258d9-a592-465c-b989-255fedacbebb,2022-12-07,2022-12-07,599.95,509.9575
https://ops.curated.com/orders/AgAAACkAV1nUmCsORrqCWLqaWI0XNg,39016-99819,urn:order:5759d498-2b0e-46ba-8258-ba9a588d1736,https://ops.curated.com/consumers/AgAAAAEAZ4EMO2euSsC66GPN4fQcbg,urn:user:67810c3b-67ae-4ac0-bae8-63cde1f41c6e,2022-12-12,2022-03-03,599.95,320.37
https://ops.curated.com/orders/AgAAACkA69kzaK-XQvOA37anrsLtDQ,29867-10432,urn:order:ebd93368-af97-42f3-80df-b6a7aec2ed0d,https://ops.curated.com/consumers/AgAAAAEAnBolugYpSKqVYxIMuMQD2w,urn:user:9c1a25ba-0629-48aa-9563-120cb8c403db,2022-12-08,2022-11-19,599.95,304.94
https://ops.curated.com/orders/AgAAACkApIbUMb1wQD6QAx1RvHJvBA,66160-55101,urn:order:a486d431-bd70-403e-9003-1d51bc726f04,https://ops.curated.com/consumers/AgAAAAEA12R-lkQrRPmE-unrnZr5WA,urn:user:d7647e96-442b-44f9-84fa-e9eb9d9af958,2022-12-30,2022-12-29,599.95,694.8
https://ops.curated.com/orders/AgAAACkAC-LPDlnCQl-5cZqFt78fog,95154-53265,urn:order:0be2cf0e-59c2-425f-b971-9a85b7bf1fa2,https://ops.curated.com/consumers/AgAAAAEAoCeUvkhrQkGl7NWsJcYWqg,urn:user:a02794be-486b-4241-a5ec-d5ac25c616aa,2022-12-03,2022-12-03,599.95,509.96
https://ops.curated.com/orders/AgAAACkAhohkaUIMR3O0eyNDILOdFg,97582-19700,urn:order:86886469-420c-4773-b47b-234320b39d16,https://ops.curated.com/consumers/AgAAAAEAVsqWfwLEQaa4H1MTNMR7hQ,urn:user:56ca967f-02c4-41a6-b81f-531334c47b85,2022-12-20,2022-12-11,599.95,304.94
https://ops.curated.com/orders/AgAAACkA1P0BE8KFRcCrc_Pdp1LPhA,18913-22797,urn:order:d4fd0113-c285-45c0-ab73-f3dda752cf84,https://ops.curated.com/consumers/AgAAAAEA_qC4aTPfQrWRUqsiG194-w,urn:user:fea0b869-33df-42b5-9152-ab221b5f78fb,2022-12-24,2022-12-16,599.95,317.6
https://ops.curated.com/orders/AgAAACkATk0xfLCtTOuVByS83Z_j2Q,36537-19635,urn:order:4e4d317c-b0ad-4ceb-9507-24bcdd9fe3d9,https://ops.curated.com/consumers/AgAAAAEANcndNLdGRSyIG0zbhJeLZg,urn:user:35c9dd34-b746-452c-881b-4cdb84978b66,2022-11-29,2022-11-29,599.95,509.96
https://ops.curated.com/orders/AgAAACkAwdsgWKcWQGymOXHbb_GURQ,49394-13210,urn:order:c1db2058-a716-406c-a639-71db6ff19445,https://ops.curated.com/consumers/AgAAAAEAqNBvGfZGSSOy3XT8wCTsNw,urn:user:a8d06f19-f646-4923-b2dd-74fcc024ec37,2022-12-10,2022-12-10,599.95,308.8
https://ops.curated.com/orders/AgAAACkA0LmJ2CPvRHy0LGz7JRptCw,71644-92518,urn:order:d0b989d8-23ef-447c-b42c-6cfb251a6d0b,https://ops.curated.com/consumers/AgAAAAEAfYSaiyxPTyCzaJvZvu-1gg,urn:user:7d849a8b-2c4f-4f20-b368-9bd9beefb582,2022-12-27,2022-12-27,599.95,320.37
https://ops.curated.com/orders/AgAAACkAMd95fbpxT2y8jGG9lewJ4g,47604-94226,urn:order:31df797d-ba71-4f6c-bc8c-61bd95ec09e2,https://ops.curated.com/consumers/AgAAAAEALhAlY8H1SNGnpdX9VjSxaQ,urn:user:2e102563-c1f5-48d1-a7a5-d5fd5634b169,2022-12-05,2018-07-11,599.95,444.45
https://ops.curated.com/orders/AgAAACkAQKTM4DabS6yfboRk3hyORg,53106-49180,urn:order:40a4cce0-369b-4bac-9f6e-8464de1c8e46,https://ops.curated.com/consumers/AgAAAAEACbpu3K-rQx-qiAX5Hh5K2Q,urn:user:09ba6edc-afab-431f-aa88-05f91e1e4ad9,2022-12-03,2022-12-03,599.95,869.21
https://ops.curated.com/orders/AgAAACkAgDPg1siKQ-KKX-LQiSIoMg,51206-18210,urn:order:8033e0d6-c88a-43e2-8a5f-e2d089222832,https://ops.curated.com/consumers/AgAAAAEAHpVPmgWwSOS8_K32pz52JA,urn:user:1e954f9a-05b0-48e4-bcfc-adf6a73e7624,2022-12-11,2022-12-01,599.95,513.98865
https://ops.curated.com/orders/AgAAACkAmwh_BsF3TGGDX2qRliP_pQ,76691-19665,urn:order:9b087f06-c177-4c61-835f-6a919623ffa5,https://ops.curated.com/consumers/AgAAAAEAko36yExsQTSaBTyOTRA8hA,urn:user:928dfac8-4c6c-4134-9a05-3c8e4d103c84,2022-12-17,2022-12-17,599.95,309.6
https://ops.curated.com/orders/AgAAACkAJo4DkyWMQhCBYH2vBhVs-g,97770-51933,urn:order:268e0393-258c-4210-8160-7daf06156cfa,https://ops.curated.com/consumers/AgAAAAEAY-kYDxTtTHCZwaieUAXQxQ,urn:user:63e9180f-14ed-4c70-99c1-a89e5005d0c5,2022-12-22,2022-12-17,599.95,250.9
https://ops.curated.com/orders/AgAAACkA_VXnqJQ2RRC9T0jDII4ahw,36538-86022,urn:order:fd55e7a8-9436-4510-bd4f-48c3208e1a87,https://ops.curated.com/consumers/AgAAAAEApiuBGz8cQbabe1ZPTum46A,urn:user:a62b811b-3f1c-41b6-9b7b-564f4ee9b8e8,2022-11-28,2022-11-09,599.95,574.95
https://ops.curated.com/orders/AgAAACkAPf05jK0yRjWB_o_NjvIHBg,83636-68298,urn:order:3dfd398c-ad32-4635-81fe-8fcd8ef20706,https://ops.curated.com/consumers/AgAAAAEA2FMuOWtTSyCVO5OHrJ6UBA,urn:user:d8532e39-6b53-4b20-953b-9387ac9e9404,2022-11-28,2022-11-25,599.95,498
https://ops.curated.com/orders/AgAAACkA1x5vPtp0SGGedluNB74rwQ,71518-40355,urn:order:d71e6f3e-da74-4861-9e76-5b8d07be2bc1,https://ops.curated.com/consumers/AgAAAAEA9mLoMG5AQ6Wdeinfvzhu8Q,urn:user:f662e830-6e40-43a5-9d7a-29dfbf386ef1,2022-12-09,2022-02-02,599.95,436.91
https://ops.curated.com/orders/AgAAACkAaTuqRZzXQtagfgp6jXmAnw,73745-58310,urn:order:693baa45-9cd7-42d6-a07e-0a7a8d79809f,https://ops.curated.com/consumers/AgAAAAEAth1r1FQJQyu0uZ2_J1cFNw,urn:user:b61d6bd4-5409-432b-b4b9-9dbf27570537,2022-12-06,2022-12-05,599.95,386
https://ops.curated.com/orders/AgAAACkAnJU69NVYRYGb9IPqXHgNEg,00777-20681,urn:order:9c953af4-d558-4581-9bf4-83ea5c780d12,https://ops.curated.com/consumers/AgAAAAEAqWSc0d6pSkysi-PHjnWmyQ,urn:user:a9649cd1-dea9-4a4c-ac8b-e3c78e75a6c9,2022-12-02,2022-01-20,599.95,317.6
https://ops.curated.com/orders/AgAAACkA3FP_K_q2R7Gu89LisqDb9w,93605-35536,urn:order:dc53ff2b-fab6-47b1-aef3-d2e2b2a0dbf7,https://ops.curated.com/consumers/AgAAAAEA6TFnINwETWyWeKTjeoafeg,urn:user:e9316720-dc04-4d6c-9678-a4e37a869f7a,2022-12-30,2022-12-30,599.95,308.8
https://ops.curated.com/orders/AgAAACkA_MrC0uiST8KAzn9l8fTvXg,80985-56708,urn:order:fccac2d2-e892-4fc2-80ce-7f65f1f4ef5e,https://ops.curated.com/consumers/AgAAAAEAXNsCGq2ES_mzyB85LQSqhA,urn:user:5cdb021a-ad84-4bf9-b3c8-1f392d04aa84,2022-12-03,2021-11-02,599.95,321.44
https://ops.curated.com/orders/AgAAACkASmNBVHw_TX2xaCFwujfzWQ,19787-51437,urn:order:4a634154-7c3f-4d7d-b168-2170ba37f359,https://ops.curated.com/consumers/AgAAAAEAHPS7RSqsQyOhlDCz8qjCEg,urn:user:1cf4bb45-2aac-4323-a194-30b3f2a8c212,2022-12-28,2022-12-20,599.95,308.8
https://ops.curated.com/orders/AgAAACkAQkZHuu1GQHGhhmLv1sz5aA,05012-38779,urn:order:424647ba-ed46-4071-a186-62efd6ccf968,https://ops.curated.com/consumers/AgAAAAEAY9qe_ZTGTDuygvF6cwMfsQ,urn:user:63da9efd-94c6-4c3b-b282-f17a73031fb1,2022-12-06,2022-09-08,599.95,741.74
https://ops.curated.com/orders/AgAAACkA6dZXXeihT2qHZrNhCbpANA,22161-04553,urn:order:e9d6575d-e8a1-4f6a-8766-b36109ba4034,https://ops.curated.com/consumers/AgAAAAEA6H2CT-fsScaCKUYbQmLftg,urn:user:e87d824f-e7ec-49c6-8229-461b4262dfb6,2022-11-29,2022-11-28,599.95,332.12
https://ops.curated.com/orders/AgAAACkAL6EOgA3kSOa89Kp2LcYTZw,96067-92352,urn:order:2fa10e80-0de4-48e6-bcf4-aa762dc61367,https://ops.curated.com/consumers/AgAAAAEAF2i6Ng71TvSZLvaA9A7_Pw,urn:user:1768ba36-0ef5-4ef4-992e-f680f40eff3f,2022-12-06,2022-11-21,599.95,509.96
https://ops.curated.com/orders/AgAAACkACSpLrAyZT5mLSi4FN89a8g,67564-42186,urn:order:092a4bac-0c99-4f99-8b4a-2e0537cf5af2,https://ops.curated.com/consumers/AgAAAAEAD7n9uhnARN2xCJYQF78GRw,urn:user:0fb9fdba-19c0-44dd-b108-961017bf0647,2022-11-30,2021-01-17,599.95,300
https://ops.curated.com/orders/AgAAACkA3hncCJYsTMaRKx9KhDP9GQ,72098-60969,urn:order:de19dc08-962c-4cc6-912b-1f4a8433fd19,https://ops.curated.com/consumers/AgAAAAEASVgRN0KUQXiMYe95WWBwXA,urn:user:49581137-4294-4178-8c61-ef795960705c,2022-12-03,2022-12-02,599.95,509.96
https://ops.curated.com/orders/AgAAACkAgx8ykzxVRYa813Gf74g0Ww,33707-13269,urn:order:831f3293-3c55-4586-bcd7-719fef88345b,https://ops.curated.com/consumers/AgAAAAEAUr8PUTWYRHq-y81IVLcYlg,urn:user:52bf0f51-3598-447a-becb-cd4854b71896,2022-12-14,2022-12-14,599.95,320.38
https://ops.curated.com/orders/AgAAACkAysU9_q3fSVSpYRwEGVtQ7g,67331-26474,urn:order:cac53dfe-addf-4954-a961-1c04195b50ee,https://ops.curated.com/consumers/AgAAAAEA2L6AhL0EQiurpZtoWsMu3A,urn:user:d8be8084-bd04-422b-aba5-9b685ac32edc,2022-12-15,2022-12-15,599.95,320.38
https://ops.curated.com/orders/AgAAACkA_6ydRTXuSmWTvLorGB5ZSA,14445-98185,urn:order:ffac9d45-35ee-4a65-93bc-ba2b181e5948,https://ops.curated.com/consumers/AgAAAAEAOYMc_nqUTVqvYkZ9LHTpKQ,urn:user:39831cfe-7a94-4d5a-af62-467d2c74e929,2022-12-31,2022-12-16,599.95,332.12
https://ops.curated.com/orders/AgAAACkAyR-hP0jCTKySYXXUtV1eZg,13597-70564,urn:order:c91fa13f-48c2-4cac-9261-75d4b55d5e66,https://ops.curated.com/consumers/AgAAAAEA4FDwn7lWTSGoV70T-leazg,urn:user:e050f09f-b956-4d21-a857-bd13fa579ace,2022-12-28,2022-12-28,599.95,328.51
https://ops.curated.com/orders/AgAAACkAJP1DUhoSRu6gNTaIpB7ciw,02470-91377,urn:order:24fd4352-1a12-46ee-a035-3688a41edc8b,https://ops.curated.com/consumers/AgAAAAEA1jpPNNRjTUCJYcRjaM_4Nw,urn:user:d63a4f34-d463-4d40-8961-c46368cff837,2022-12-11,2022-12-08,599.95,539.95
https://ops.curated.com/orders/AgAAACkAYwW7JyC7RNKIpKPqdgy3Vw,46594-13711,urn:order:6305bb27-20bb-44d2-88a4-a3ea760cb757,https://ops.curated.com/consumers/AgAAAAEAYj31DgQPQwmB3jjjnNdjow,urn:user:623df50e-040f-4309-81de-38e39cd763a3,2022-12-31,2022-12-31,599.95,509.96
https://ops.curated.com/orders/AgAAACkAJHiq7JFLQD22gwwRTKzabQ,36862-86492,urn:order:2478aaec-914b-403d-b683-0c114cacda6d,https://ops.curated.com/consumers/AgAAAAEAvEMDJy-JSFisGKASnCmVuA,urn:user:bc430327-2f89-4858-ac18-a0129c2995b8,2022-11-28,2020-12-15,599.95,509.96
https://ops.curated.com/orders/AgAAACkAEH_xEag5TLKZhUznUA3CPA,96314-50452,urn:order:107ff111-a839-4cb2-9985-4ce7500dc23c,https://ops.curated.com/consumers/AgAAAAEA38DSjBhAT1qNI0B-d--L3g,urn:user:dfc0d28c-1840-4f5a-8d23-407e77ef8bde,2022-12-02,2022-12-01,599.95,386
https://ops.curated.com/orders/AgAAACkAxKemeNppQN2-uFOXkIwKDQ,21936-13802,urn:order:c4a7a678-da69-40dd-beb8-5397908c0a0d,https://ops.curated.com/consumers/AgAAAAEAfFc6JNnXTiyFlNTIN2ZVkA,urn:user:7c573a24-d9d7-4e2c-8594-d4c837665590,2022-12-10,2022-12-08,599.95,509.9575
https://ops.curated.com/orders/AgAAACkAIClIOp8RTiObRXktO5TXfg,42618-76199,urn:order:2029483a-9f11-4e23-9b45-792d3b94d77e,https://ops.curated.com/consumers/AgAAAAEArQP3CEDzQHalhoF7bRHVag,urn:user:ad03f708-40f3-4076-a586-817b6d11d56a,2022-11-29,2022-11-29,599.95,386
https://ops.curated.com/orders/AgAAACkAMeFWFdXmRKiPU6AgXTfqtA,19391-88080,urn:order:31e15615-d5e6-44a8-8f53-a0205d37eab4,https://ops.curated.com/consumers/AgAAAAEAEuA3qDRqRv-iv49MmwmsZA,urn:user:12e037a8-346a-46ff-a2bf-8f4c9b09ac64,2022-12-18,2022-12-05,599.95,352.8
https://ops.curated.com/orders/AgAAACkAJT8ezJYjR_SRZImz0Yfhqg,15865-25532,urn:order:253f1ecc-9623-47f4-9164-89b3d187e1aa,https://ops.curated.com/consumers/AgAAAAEARk0K2VU0Qs-WQBfz5HfgeQ,urn:user:464d0ad9-5534-42cf-9640-17f3e477e079,2022-12-13,2020-11-24,599.95,509.96
https://ops.curated.com/orders/AgAAACkABp4dC-4eQBWDZynl_KfKeg,07371-19984,urn:order:069e1d0b-ee1e-4015-8367-29e5fca7ca7a,https://ops.curated.com/consumers/AgAAAAEAPIa1kbm0SS6VdGjs-FNslA,urn:user:3c86b591-b9b4-492e-9574-68ecf8536c94,2022-12-11,2022-10-03,599.94999999999982,1325.57
https://ops.curated.com/orders/AgAAACkAol4nKBESRBSnbCS2nNmqKw,38988-42790,urn:order:a25e2728-1112-4414-a76c-24b69cd9aa2b,https://ops.curated.com/consumers/AgAAAAEA6dtCom-AR8GyNREVAEI_Dg,urn:user:e9db42a2-6f80-47c1-b235-111500423f0e,2022-12-06,2022-01-05,599.94,323.96
https://ops.curated.com/orders/AgAAACkArH4th9TUR8uveb3lI6h63A,98103-42497,urn:order:ac7e2d87-d4d4-47cb-af79-bde523a87adc,https://ops.curated.com/consumers/AgAAAAEALKGSlO1zSOm1f89LVGMcZA,urn:user:2ca19294-ed73-48e9-b57f-cf4b54631c64,2022-12-23,2022-12-23,599.94,536.43
https://ops.curated.com/orders/AgAAACkA0auId63KRc-aFXXJsexmMA,70447-55593,urn:order:d1ab8877-adca-45cf-9a15-75c9b1ec6630,https://ops.curated.com/consumers/AgAAAAEA83Dn2uyyQ0qqKLDX3wWiuw,urn:user:f370e7da-ecb2-434a-aa28-b0d7df05a2bb,2022-11-28,2022-11-20,599.94,390.13
https://ops.curated.com/orders/AgAAACkAQ_9v3DzvRIu30LrvluXYtg,35119-63921,urn:order:43ff6fdc-3cef-448b-b7d0-baef96e5d8b6,https://ops.curated.com/consumers/AgAAAAEAfcq3v92zSM6KTJvU6J1YTA,urn:user:7dcab7bf-ddb3-48ce-8a4c-9bd4e89d584c,2022-12-05,2022-12-05,599.94,323.96
